ts,size,n,m,p,totaltime
1717191523818,5,10,10,10,366
1717191526298,5,10,10,10,328
1717191528790,5,10,10,10,376
1717191531247,5,10,10,10,320
1717191533670,5,10,10,10,318
1717191536082,5,10,10,10,306
1717191538482,5,10,10,10,657
1717191541262,5,10,10,10,371
1717191543762,5,10,10,10,345
1717191546238,5,10,10,10,588
1717191548888,5,10,10,10,294
1717191551310,5,10,10,10,295
1717191553702,5,10,10,10,329
1717191556118,5,10,10,10,309
1717191558538,5,10,10,10,321
1717191560982,5,10,10,10,363
1717191563522,5,10,10,10,319
1717191566006,5,10,10,10,320
1717191568422,5,10,10,10,312
1717191570846,5,10,10,10,307
1717191573258,5,10,10,10,302
1717191575646,5,10,10,10,385
1717191578114,5,10,10,10,343
1717191580534,5,10,10,10,327
1717191582966,5,10,10,10,331
1717191585394,5,10,10,10,307
1717191587810,5,10,10,10,340
1717191590302,5,10,10,10,308
1717191592698,5,10,10,10,354
1717191595158,5,10,10,10,491
1717191597767,5,10,10,10,327
1717191600190,5,10,10,10,371
1717191602714,5,10,10,10,314
1717191606310,5,10,10,10,1939
1717191610354,5,10,10,10,503
1717191612962,5,10,10,10,294
1717191615406,5,10,10,10,303
1717191617798,5,10,10,10,387
1717191620298,5,10,10,10,364
1717191622778,5,10,10,10,304
1717191625186,5,10,10,10,982
1717191628294,5,10,10,10,608
1717191631050,5,10,10,10,314
1717191633486,5,10,10,10,321
1717191635882,5,10,10,10,306
1717191638290,5,10,10,10,352
1717191640714,5,10,10,10,319
1717191643942,5,10,10,10,323
1717191646438,5,10,10,10,459
1717191648998,5,10,10,10,468
1717191651630,5,10,10,10,301
1717191654018,5,10,10,10,310
1717191656410,5,10,10,10,462
1717191658999,5,10,10,10,274
1717191661406,5,10,10,10,539
1717191664038,5,10,10,10,305
1717191666462,5,10,10,10,355
1717191668874,5,10,10,10,930
1717191671930,5,10,10,10,7072
1717191681150,6,10,10,10,502
1717191683755,6,10,10,10,446
1717191686306,6,10,10,10,364
1717191688750,6,10,10,10,405
1717191691254,6,10,10,10,433
1717191693798,6,10,10,10,432
1717191696382,6,10,10,10,367
1717191698859,6,10,10,10,385
1717191701378,6,10,10,10,428
1717191703866,6,10,10,10,408
1717191706330,6,10,10,10,351
1717191708822,6,10,10,10,353
1717191711274,6,10,10,10,341
1717191713726,6,10,10,10,337
1717191716150,6,10,10,10,380
1717191718670,6,10,10,10,409
1717191721314,6,10,10,10,365
1717191723774,6,10,10,10,344
1717191726246,6,10,10,10,415
1717191728787,6,10,10,10,412
1717191731298,6,10,10,10,393
1717191733822,6,10,10,10,369
1717191736310,6,10,10,10,443
1717191738846,6,10,10,10,384
1717191741322,6,10,10,10,375
1717191743778,6,10,10,10,374
1717191746185,6,10,10,10,375
1717191748690,6,10,10,10,383
1717191751182,6,10,10,10,475
1717191753822,6,10,10,10,355
1717191756294,6,10,10,10,505
1717191758894,6,10,10,10,339
1717191761366,6,10,10,10,446
1717191764003,6,10,10,10,344
1717191766470,6,10,10,10,401
1717191768990,6,10,10,10,378
1717191771502,6,10,10,10,454
1717191774066,6,10,10,10,351
1717191776598,6,10,10,10,428
1717191779134,6,10,10,10,358
1717191781586,6,10,10,10,430
1717191784146,6,10,10,10,369
1717191786580,6,10,10,10,1291
1717191789986,6,10,10,10,388
1717191792466,6,10,10,10,549
1717191795110,6,10,10,10,366
1717191797618,6,10,10,10,366
1717191800190,6,10,10,10,409
1717191802734,6,10,10,10,404
1717191805250,6,10,10,10,384
1717191807758,6,10,10,10,1357
1717191811266,6,10,10,10,384
1717191813742,6,10,10,10,358
1717191816218,6,10,10,10,344
1717191818666,6,10,10,10,388
1717191821226,6,10,10,10,364
1717191823706,6,10,10,10,340
1717191826154,6,10,10,10,383
1717191828646,6,10,10,10,341
1717191831098,6,10,10,10,344
1717191833566,6,10,10,10,361
1717191836066,6,10,10,10,389
1717191838546,6,10,10,10,386
1717191841002,6,10,10,10,391
1717191843522,6,10,10,10,1601
1717191847258,6,10,10,10,2499
1717191851886,6,10,10,10,1381
1717191855390,6,10,10,10,375
1717191857886,6,10,10,10,361
1717191860394,6,10,10,10,345
1717191862926,6,10,10,10,376
1717191865586,6,10,10,10,388
1717191868086,6,10,10,10,373
1717191870602,6,10,10,10,360
1717191873058,6,10,10,10,385
1717191875550,6,10,10,10,354
1717191878090,6,10,10,10,350
1717191880602,6,10,10,10,400
1717191883114,6,10,10,10,393
1717191885634,6,10,10,10,342
1717191888062,6,10,10,10,353
1717191890550,6,10,10,10,364
1717191893066,6,10,10,10,414
1717191895654,6,10,10,10,440
1717191898214,6,10,10,10,351
1717191900690,6,10,10,10,348
1717191903154,6,10,10,10,360
1717191905638,6,10,10,10,411
1717191908186,6,10,10,10,372
1717191910678,6,10,10,10,484
1717191913302,6,10,10,10,385
1717191915802,6,10,10,10,409
1717191918326,6,10,10,10,486
1717191920902,6,10,10,10,369
1717191923398,6,10,10,10,428
1717191925914,6,10,10,10,360
1717191928382,6,10,10,10,369
1717191930858,6,10,10,10,391
1717191933366,6,10,10,10,338
1717191935806,6,10,10,10,489
1717191938422,7,10,10,10,374
1717191940914,7,10,10,10,2798
1717191945858,7,10,10,10,495
1717191948478,7,10,10,10,410
1717191951062,7,10,10,10,558
1717191953746,7,10,10,10,376
1717191956346,7,10,10,10,438
1717191958898,7,10,10,10,380
1717191961450,7,10,10,10,391
1717191963974,7,10,10,10,359
1717191966450,7,10,10,10,451
1717191969038,7,10,10,10,399
1717191971570,7,10,10,10,541
1717191974250,7,10,10,10,403
1717191976830,7,10,10,10,495
1717191979442,7,10,10,10,353
1717191981958,7,10,10,10,5453
1717191989590,7,10,10,10,417
1717191992146,7,10,10,10,450
1717191994738,7,10,10,10,373
1717191997210,7,10,10,10,431
1717191999822,7,10,10,10,351
1717192002303,7,10,10,10,477
1717192004906,7,10,10,10,392
1717192007490,7,10,10,10,377
1717192010074,7,10,10,10,370
1717192012646,7,10,10,10,400
1717192015146,7,10,10,10,383
1717192017682,7,10,10,10,494
1717192020282,7,10,10,10,408
1717192022818,7,10,10,10,786
1717192025718,7,10,10,10,397
1717192028230,7,10,10,10,403
1717192030718,7,10,10,10,1536
1717192034438,7,10,10,10,1977
1717192038582,7,10,10,10,1078
1717192041822,7,10,10,10,439
1717192044442,7,10,10,10,882
1717192047586,7,10,10,10,374
1717192050102,7,10,10,10,450
1717192052750,7,10,10,10,386
1717192055306,7,10,10,10,464
1717192057946,7,10,10,10,423
1717192060506,7,10,10,10,423
1717192063030,7,10,10,10,580
1717192065754,7,10,10,10,447
1717192068454,7,10,10,10,402
1717192070942,7,10,10,10,370
1717192073446,7,10,10,10,384
1717192075922,7,10,10,10,407
1717192078438,7,10,10,10,424
1717192080986,7,10,10,10,406
1717192083518,7,10,10,10,399
1717192086130,7,10,10,10,455
1717192088718,7,10,10,10,392
1717192091254,7,10,10,10,426
1717192093763,7,10,10,10,376
1717192096238,7,10,10,10,966
1717192099326,7,10,10,10,377
1717192101818,7,10,10,10,1214
1717192105150,7,10,10,10,522
1717192107792,7,10,10,10,447
1717192110366,7,10,10,10,515
1717192113062,7,10,10,10,414
1717192115579,7,10,10,10,369
1717192118058,7,10,10,10,388
1717192120654,7,10,10,10,413
1717192123202,7,10,10,10,359
1717192125670,7,10,10,10,383
1717192128354,7,10,10,10,367
1717192130898,7,10,10,10,503
1717192133662,7,10,10,10,336
1717192136174,7,10,10,10,433
1717192138734,7,10,10,10,378
1717192141258,7,10,10,10,352
1717192143714,7,10,10,10,427
1717192146298,7,10,10,10,358
1717192148806,7,10,10,10,372
1717192151374,7,10,10,10,385
1717192153978,7,10,10,10,358
1717192156471,7,10,10,10,808
1717192159418,7,10,10,10,371
1717192161946,7,10,10,10,371
1717192164450,7,10,10,10,439
1717192167018,7,10,10,10,356
1717192169450,7,10,10,10,367
1717192171978,7,10,10,10,2325
1717192176410,7,10,10,10,788
1717192179290,7,10,10,10,430
1717192181874,7,10,10,10,363
1717192184378,7,10,10,10,392
1717192186859,7,10,10,10,377
1717192189330,7,10,10,10,505
1717192191958,7,10,10,10,459
1717192194546,7,10,10,10,412
1717192197106,7,10,10,10,458
1717192199666,7,10,10,10,423
1717192202278,7,10,10,10,458
1717192204934,7,10,10,10,440
1717192207526,7,10,10,10,499
1717192210206,8,10,10,10,410
1717192212830,8,10,10,10,3652
1717192218654,8,10,10,10,2585
1717192223414,8,10,10,10,551
1717192233246,8,10,10,10,398
1717192235776,8,10,10,10,385
1717192238418,8,10,10,10,449
1717192241054,8,10,10,10,491
1717192243802,8,10,10,10,377
1717192246350,8,10,10,10,427
1717192248974,8,10,10,10,396
1717192251478,8,10,10,10,460
1717192254158,8,10,10,10,406
1717192256726,8,10,10,10,485
1717192259350,8,10,10,10,384
1717192261882,8,10,10,10,428
1717192264458,8,10,10,10,441
1717192267034,8,10,10,10,388
1717192269638,8,10,10,10,396
1717192272214,8,10,10,10,486
1717192274854,8,10,10,10,492
1717192277470,8,10,10,10,463
1717192280117,8,10,10,10,400
1717192282726,8,10,10,10,474
1717192285326,8,10,10,10,347
1717192287954,8,10,10,10,455
1717192290562,8,10,10,10,409
1717192293167,8,10,10,10,383
1717192295682,8,10,10,10,432
1717192298298,8,10,10,10,366
1717192300810,8,10,10,10,471
1717192303422,8,10,10,10,391
1717192306089,8,10,10,10,547
1717192308830,8,10,10,10,1581
1717192312714,8,10,10,10,1686
1717192316630,8,10,10,10,399
1717192319246,8,10,10,10,394
1717192321806,8,10,10,10,440
1717192324446,8,10,10,10,590
1717192327306,8,10,10,10,508
1717192329958,8,10,10,10,389
1717192332550,8,10,10,10,481
1717192335258,8,10,10,10,457
1717192337842,8,10,10,10,401
1717192340414,8,10,10,10,390
1717192342938,8,10,10,10,418
1717192345503,8,10,10,10,425
1717192348130,8,10,10,10,446
1717192350730,8,10,10,10,514
1717192353378,8,10,10,10,481
1717192356022,8,10,10,10,503
1717192358730,8,10,10,10,454
1717192361418,8,10,10,10,464
1717192364098,8,10,10,10,435
1717192366770,8,10,10,10,393
1717192369338,8,10,10,10,393
1717192371915,8,10,10,10,367
1717192374490,8,10,10,10,390
1717192377070,8,10,10,10,424
1717192379638,8,10,10,10,408
1717192382244,8,10,10,10,442
1717192384958,8,10,10,10,477
1717192387694,8,10,10,10,503
1717192390318,8,10,10,10,485
1717192393098,8,10,10,10,446
1717192395742,8,10,10,10,440
1717192398346,8,10,10,10,401
1717192400898,8,10,10,10,419
1717192403486,8,10,10,10,386
1717192406026,8,10,10,10,414
1717192408622,8,10,10,10,404
1717192411254,8,10,10,10,449
1717192413918,8,10,10,10,482
1717192416523,8,10,10,10,360
1717192419070,8,10,10,10,408
1717192421650,8,10,10,10,384
1717192424218,8,10,10,10,474
1717192426814,8,10,10,10,366
1717192429318,8,10,10,10,418
1717192431938,8,10,10,10,410
1717192434558,8,10,10,10,1430
1717192438166,8,10,10,10,1557
1717192441922,8,10,10,10,371
1717192444433,8,10,10,10,384
1717192447022,8,10,10,10,402
1717192449622,8,10,10,10,392
1717192452201,8,10,10,10,406
1717192454842,8,10,10,10,400
1717192457378,8,10,10,10,447
1717192460038,8,10,10,10,419
1717192462574,8,10,10,10,444
1717192465178,8,10,10,10,399
1717192467758,8,10,10,10,389
1717192470326,8,10,10,10,389
1717192472846,8,10,10,10,420
1717192475398,8,10,10,10,418
1717192477998,8,10,10,10,1144
1717192481298,8,10,10,10,380
1717192483886,8,10,10,10,429
1717192486458,8,10,10,10,392
1717193394382,5,100,100,100,8774
1717193405366,5,100,100,100,1675
1717193409374,5,100,100,100,1643
1717193413382,5,100,100,100,2049
1717193417682,5,100,100,100,2100
1717193421978,5,100,100,100,1921
1717193426126,5,100,100,100,1894
1717193430226,5,100,100,100,1655
1717193434142,5,100,100,100,1705
1717193438102,5,100,100,100,2227
1717193442566,5,100,100,100,5580
1717193450394,5,100,100,100,1638
1717193454338,5,100,100,100,1901
1717193458558,5,100,100,100,2261
1717193463074,5,100,100,100,1895
1717193467190,5,100,100,100,1971
1717193471486,5,100,100,100,1650
1717193475382,5,100,100,100,6123
1717193483790,5,100,100,100,2335
1717193488442,5,100,100,100,3948
1717193494626,5,100,100,100,3629
1717193500526,5,100,100,100,2137
1717193504898,5,100,100,100,2611
1717193509732,5,100,100,100,1640
1717193513566,5,100,100,100,1750
1717193517546,5,100,100,100,1929
1717193521926,5,100,100,100,1666
1717193525930,5,100,100,100,1693
1717193529894,5,100,100,100,6322
1717193538534,5,100,100,100,1690
1717193542490,5,100,100,100,1810
1717193546590,5,100,100,100,1618
1717193550422,5,100,100,100,1804
1717193554570,5,100,100,100,5948
1717193562790,5,100,100,100,1745
1717193566802,5,100,100,100,1723
1717193570886,5,100,100,100,1709
1717193575054,5,100,100,100,2215
1717193579674,5,100,100,100,5344
1717193587311,5,100,100,100,2435
1717193592074,5,100,100,100,1630
1717193596018,5,100,100,100,2024
1717193600338,5,100,100,100,5716
1717193608318,5,100,100,100,1720
1717193612274,5,100,100,100,2142
1717193616702,5,100,100,100,2102
1717193621074,5,100,100,100,5466
1717193628934,5,100,100,100,4192
1717193635402,5,100,100,100,1722
1717193639466,5,100,100,100,6524
1717193648254,5,100,100,100,1730
1717193652322,5,100,100,100,1724
1717193656334,5,100,100,100,5315
1717193663874,5,100,100,100,1907
1717193668056,5,100,100,100,1721
1717193671998,5,100,100,100,1743
1717193675998,5,100,100,100,1776
1717193679978,5,100,100,100,1716
1717193683950,5,100,100,100,1822
1717193688026,5,100,100,100,1663
1717193691966,5,100,100,100,2413
1717193696642,5,100,100,100,2527
1717193701522,5,100,100,100,2572
1717193706398,5,100,100,100,1820
1717193710482,5,100,100,100,4980
1717193717770,5,100,100,100,4365
1717193724398,5,100,100,100,1736
1717193728406,5,100,100,100,1738
1717193732406,5,100,100,100,1733
1717193736434,5,100,100,100,2104
1717193740834,5,100,100,100,1886
1717193744986,5,100,100,100,1655
1717193748894,5,100,100,100,4110
1717193755314,5,100,100,100,1678
1717193759226,5,100,100,100,1813
1717193763322,5,100,100,100,1778
1717193767430,5,100,100,100,1829
1717193771558,5,100,100,100,1735
1717193775582,5,100,100,100,1899
1717193779842,5,100,100,100,1827
1717193783958,5,100,100,100,1667
1717193787934,5,100,100,100,3262
1717193793474,5,100,100,100,1932
1717193797662,5,100,100,100,2544
1717193802450,5,100,100,100,2368
1717193807066,5,100,100,100,1831
1717193811202,5,100,100,100,4404
1717193817902,5,100,100,100,1925
1717193822254,5,100,100,100,1816
1717193826410,5,100,100,100,6387
1717193835142,5,100,100,100,1695
1717193839114,5,100,100,100,2280
1717193843710,5,100,100,100,1732
1717193847750,5,100,100,100,1881
1717193851954,5,100,100,100,1748
1717193856026,5,100,100,100,1817
1717193860078,5,100,100,100,2582
1717193864902,5,100,100,100,3937
1717193871156,5,100,100,100,1755
1717193875150,5,100,100,100,1837
1717193879306,6,100,100,100,5021
1717193886638,6,100,100,100,1963
1717193890942,6,100,100,100,2499
1717193895846,6,100,100,100,1656
1717193899754,6,100,100,100,1662
1717193903722,6,100,100,100,2188
1717193908242,6,100,100,100,1678
1717193912262,6,100,100,100,1664
1717193916258,6,100,100,100,1634
1717193920214,6,100,100,100,1807
1717193924358,6,100,100,100,1637
1717193928342,6,100,100,100,7164
1717193937762,6,100,100,100,1860
1717193941959,6,100,100,100,1810
1717193946022,6,100,100,100,1701
1717193950042,6,100,100,100,1685
1717193953990,6,100,100,100,2095
1717193958395,6,100,100,100,8883
1717193969530,6,100,100,100,1825
1717193973718,6,100,100,100,3126
1717193979162,6,100,100,100,1680
1717193983090,6,100,100,100,1780
1717193987182,6,100,100,100,3628
1717193993094,6,100,100,100,2646
1717193998078,6,100,100,100,1624
1717194001966,6,100,100,100,2609
1717194006986,6,100,100,100,2717
1717194012026,6,100,100,100,1843
1717194016214,6,100,100,100,1886
1717194020438,6,100,100,100,1815
1717194024610,6,100,100,100,1790
1717194028694,6,100,100,100,3234
1717194034298,6,100,100,100,3027
1717194039662,6,100,100,100,1633
1717194043538,6,100,100,100,1871
1717194047634,6,100,100,100,1783
1717194051754,6,100,100,100,1743
1717194055850,6,100,100,100,1759
1717194059918,6,100,100,100,2903
1717194066314,6,100,100,100,2361
1717194071018,6,100,100,100,2315
1717194075670,6,100,100,100,1588
1717194079602,6,100,100,100,2350
1717194084314,6,100,100,100,1758
1717194088378,6,100,100,100,1760
1717194092442,6,100,100,100,1692
1717194096402,6,100,100,100,1815
1717194100566,6,100,100,100,4720
1717194113306,6,100,100,100,1896
1717194117558,6,100,100,100,1651
1717194121562,6,100,100,100,1591
1717194125510,6,100,100,100,1850
1717194129710,6,100,100,100,1789
1717194133862,6,100,100,100,1613
1717194137834,6,100,100,100,1930
1717194142054,6,100,100,100,1748
1717194146162,6,100,100,100,2486
1717194151002,6,100,100,100,6010
1717194159366,6,100,100,100,3992
1717194165726,6,100,100,100,1793
1717194169838,6,100,100,100,2512
1717194174698,6,100,100,100,1626
1717194178686,6,100,100,100,1641
1717194182650,6,100,100,100,1855
1717194186770,6,100,100,100,1675
1717194190814,6,100,100,100,1708
1717194194826,6,100,100,100,7973
1717194205126,6,100,100,100,1846
1717194209366,6,100,100,100,1585
1717194213282,6,100,100,100,1724
1717194217322,6,100,100,100,1829
1717194221494,6,100,100,100,1701
1717194225622,6,100,100,100,2415
1717194230414,6,100,100,100,1723
1717194234470,6,100,100,100,1913
1717194238662,6,100,100,100,1712
1717194242710,6,100,100,100,1890
1717194247018,6,100,100,100,5055
1717194254434,6,100,100,100,1651
1717194258450,6,100,100,100,1743
1717194262546,6,100,100,100,1758
1717194266630,6,100,100,100,4999
1717194274002,6,100,100,100,1735
1717194278074,6,100,100,100,1615
1717194282034,6,100,100,100,5806
1717194290182,6,100,100,100,2770
1717194295314,6,100,100,100,7126
1717194304754,6,100,100,100,1967
1717194309006,6,100,100,100,1665
1717194313046,6,100,100,100,1721
1717194317126,6,100,100,100,1717
1717194321154,6,100,100,100,2732
1717194326190,6,100,100,100,7297
1717194335846,6,100,100,100,2267
1717194340498,6,100,100,100,1628
1717194344418,6,100,100,100,1785
1717194348514,6,100,100,100,1729
1717194352526,6,100,100,100,1660
1717194356566,6,100,100,100,14384
1717194373282,6,100,100,100,1731
1717194377414,7,100,100,100,1720
1717194381498,7,100,100,100,2280
1717194386090,7,100,100,100,2144
1717194390574,7,100,100,100,1642
1717194394590,7,100,100,100,2340
1717194399346,7,100,100,100,6483
1717194408194,7,100,100,100,1668
1717194412238,7,100,100,100,2744
1717194417326,7,100,100,100,1497
1717194421150,7,100,100,100,1580
1717194425050,7,100,100,100,1576
1717194428994,7,100,100,100,1684
1717194433054,7,100,100,100,2656
1717194438066,7,100,100,100,1681
1717194442138,7,100,100,100,1562
1717194445994,7,100,100,100,1668
1717194450006,7,100,100,100,1742
1717194454154,7,100,100,100,2399
1717194458894,7,100,100,100,3928
1717194465090,7,100,100,100,2190
1717194469634,7,100,100,100,2119
1717194474042,7,100,100,100,2400
1717194478814,7,100,100,100,6491
1717194487690,7,100,100,100,1723
1717194491830,7,100,100,100,1716
1717194495918,7,100,100,100,8306
1717194506586,7,100,100,100,1662
1717194510602,7,100,100,100,1615
1717194514574,7,100,100,100,1588
1717194518542,7,100,100,100,1672
1717194522586,7,100,100,100,1612
1717194526606,7,100,100,100,3677
1717194532642,7,100,100,100,4693
1717194539714,7,100,100,100,2461
1717194544550,7,100,100,100,1767
1717194548706,7,100,100,100,1601
1717194552898,7,100,100,100,6393
1717194561606,7,100,100,100,1609
1717194565626,7,100,100,100,1674
1717194569678,7,100,100,100,5204
1717194577362,7,100,100,100,1541
1717194581298,7,100,100,100,4243
1717194587914,7,100,100,100,1612
1717194591938,7,100,100,100,1598
1717194595918,7,100,100,100,1548
1717194599870,7,100,100,100,3025
1717194605350,7,100,100,100,1891
1717194609646,7,100,100,100,1663
1717194613722,7,100,100,100,1571
1717194617670,7,100,100,100,1763
1717194621826,7,100,100,100,5060
1717194629298,7,100,100,100,7785
1717194639462,7,100,100,100,1605
1717194643422,7,100,100,100,2372
1717194648122,7,100,100,100,1541
1717194652086,7,100,100,100,1618
1717194656062,7,100,100,100,1586
1717194659970,7,100,100,100,1733
1717194664094,7,100,100,100,1595
1717194668178,7,100,100,100,1803
1717194675798,7,100,100,100,1743
1717194679918,7,100,100,100,1660
1717194683954,7,100,100,100,5834
1717194692174,7,100,100,100,1705
1717194696294,7,100,100,100,2103
1717194700774,7,100,100,100,10507
1717194714974,7,100,100,100,4328
1717194721634,7,100,100,100,5787
1717194730066,7,100,100,100,1676
1717194734366,7,100,100,100,1529
1717194738270,7,100,100,100,2372
1717194743014,7,100,100,100,1756
1717194747094,7,100,100,100,1646
1717194751146,7,100,100,100,4878
1717194758470,7,100,100,100,1605
1717194762478,7,100,100,100,1593
1717194766414,7,100,100,100,1618
1717194770434,7,100,100,100,2067
1717194774902,7,100,100,100,5639
1717194782886,7,100,100,100,1588
1717194786918,7,100,100,100,1946
1717194791235,7,100,100,100,1694
1717194795302,7,100,100,100,1620
1717194799314,7,100,100,100,2415
1717194804202,7,100,100,100,6413
1717194813034,7,100,100,100,1657
1717194817038,7,100,100,100,4904
1717194824390,7,100,100,100,1621
1717194828438,7,100,100,100,1670
1717194832522,7,100,100,100,1745
1717194836698,7,100,100,100,1762
1717194840886,7,100,100,100,3195
1717194846410,7,100,100,100,3975
1717194852750,7,100,100,100,1638
1717194856802,7,100,100,100,1614
1717194860874,7,100,100,100,1694
1717194864942,7,100,100,100,1679
1717194868986,7,100,100,100,2361
1717194873770,7,100,100,100,1710
1717194877894,7,100,100,100,1542
1717194886198,8,100,100,100,1837
1717194890422,8,100,100,100,1616
1717194894450,8,100,100,100,1703
